PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cancer_type
-22.301029400337974,20.879846610076623,30.8765733393951,-72.45564738567427,1.738898058163431,32.58429820955818,15.164720071376761,-23.345388876603344,31.466722174899576,-17.645321051823764,LUAD
-20.77920988175912,32.18897127104733,12.951970880739182,-57.468718728757274,10.473252302927964,63.46113032135658,11.340715080580978,-34.8524107102505,17.490792843062447,-3.3008031372747078,LUAD
-20.009881877614013,1.5737328343068009,50.82283534815153,-75.79233463770126,-16.121621999895595,-9.613324190821201,24.305148522844977,-14.52935374924067,-13.616054758818303,-54.72368747115407,LUAD
-45.25728880317277,44.1642033751695,26.270631244791883,-21.99538041600131,-1.3192879701911122,82.58851990000883,34.49337713782671,25.91224378807394,23.128060060486145,-33.48111819806546,LUAD
-31.012144959904685,39.85489624538692,46.09448483588329,-64.4726837655613,-13.533691692661066,63.43439868504395,24.029623952662448,25.613654422097287,6.113400163387071,2.4011003371138844,LUAD
-16.43949807991521,34.593722694039414,33.62609148302769,-75.78789045877748,-38.75790845056719,68.66635097295686,32.72742524476263,55.791092732451126,-55.23019072988848,-22.263859079475107,LUAD
2.0951106566360496,13.539864530928364,3.597857079458779,-64.81870888526953,46.42026131975604,92.92786695574438,10.70229105944239,-38.463646753295656,5.223902854248674,-10.105633257216555,LUAD
-24.073874041349146,45.80617333751823,15.544085915611504,-30.894749926210753,-10.107494119579512,5.473410370515406,49.685425430254696,-9.966351144164356,5.390974267555422,-45.32647280495861,LUAD
-15.74589935255565,56.58266888441733,0.8894099331122897,-55.59126339493322,20.31107124843829,62.649761706664314,-0.9814976677077599,-6.237436244777055,-2.4348559665512197,-24.78284438102925,LUAD
-20.243006743424534,37.26460469608838,25.80737332250653,-89.16309135375636,6.695107012357545,48.04344722220239,0.7831765274944321,-6.354905082621983,-26.875454190262055,-8.993986586773003,LUAD
-21.752102573219165,21.1900116765112,46.91080480177943,-81.47672953622036,-25.79513600789541,12.798431034486914,12.088264896115446,15.382646937533128,-4.206507612743293,-25.235644482780227,LUAD
-24.441069518142033,48.75863113089864,49.69352744679678,-39.98799794841804,-22.13419267013557,21.729046184227165,-1.2059977442852945,12.74311132696891,29.181338461756646,16.249742699050827,LUAD
-3.016301894605054,-0.1775708709523773,58.462650068687616,-95.00407625097068,-12.809474091769063,-16.856855295500825,-8.469613897203619,12.073770941270881,18.96840938113361,-26.275462678044924,LUAD
4.009919043264113,14.554679555181036,54.81678100825697,-94.64100844786478,-35.995091625891064,-11.674320087985677,1.2435361832926421,22.989430493751165,-1.1515362357611036,18.856227715224527,LUAD
-3.7409143827684934,14.37872471003611,28.581969091770375,-97.83887368925024,14.82079077852403,43.20225760044199,13.37129098489286,-36.27005636424292,3.5429333461051944,-27.747665131110892,LUAD
1.729983586313522,-12.201742608796208,37.82407398133527,-115.87885195206353,0.9444970028414542,-19.36306595143012,4.459438447520798,-32.773541783198205,-4.665915174330818,-24.336028585786345,LUAD
-39.90416189399322,8.07782060596477,7.0774692260998435,22.749026177078292,-6.031382727117807,40.23877299058885,98.02791320094656,-35.89206177233008,44.00905464660722,-6.6134233847970965,LUAD
-18.08051515576687,54.24685187871383,10.528281057217963,-52.77396145983878,7.0220551723652305,16.484662868186632,32.100889743002064,-19.05408850070954,0.58733162049404,-21.87562706860357,LUAD
-18.169279971473895,13.226107635588543,58.92660267679985,-64.08886557914514,0.04315811362357117,-0.19222054857707002,13.51209426368671,-13.807572390178882,25.01223761583935,6.546235378468759,LUAD
1.2215903956404615,19.900892897992218,42.404765008554605,-98.5061771476603,14.81473131495013,73.1795315638239,-10.56161615552441,0.1613235000370404,-29.690899559554953,-16.296906992751985,LUAD
21.088023264163986,22.565793885247718,27.595729933775793,-100.24876490326527,-2.883610642950521,61.2501599779702,-0.829422636852114,3.157704491797373,-39.1767436743113,-3.8006446934692737,LUAD
-4.96369867118605,22.44065550817205,33.267181971817266,-107.42843893975277,12.92501820948557,20.146757583055244,-10.751987978900594,-1.30094831444989,-45.07622008655216,-41.47255803506499,LUAD
0.17161305356891535,11.680316736250386,50.832651431566156,-109.89787625550585,26.717496842767563,32.302629580436935,-20.069847293020743,-28.677941993318218,-2.925390244758666,-10.232887060796832,LUAD
2.5971978314998703,19.22696519632593,11.681260458566825,-67.4661029803815,39.9481547348974,74.7038180759223,23.61056426417099,-38.77094711069345,0.8521723922711192,-39.53499627163917,LUAD
